agents,solveMILP,solveConicGibbsGreedyDynamic,solveGreedy
"[(0, 75, 0.25), (1, 50, 0.25), (2, 50, 0.25), (3, 25, 0.75), (4, 50, 0.5), (5, 75, 0.75), (6, 25, 0.75), (7, 25, 0.75), (8, 50, 0.75), (9, 25, 0.75), (10, 50, 0.25), (11, 50, 0.75), (12, 50, 0.75), (13, 25, 0.5), (14, 75, 0.75), (15, 50, 0.5), (16, 75, 0.25), (17, 25, 0.25), (18, 50, 0.75), (19, 25, 0.75), (20, 75, 0.75), (21, 75, 0.25), (22, 25, 0.75), (23, 50, 0.75), (24, 50, 0.75), (25, 75, 0.75), (26, 75, 0.25), (27, 25, 0.25), (28, 50, 0.75), (29, 75, 0.75), (30, 50, 0.75), (31, 75, 0.5), (32, 75, 0.25), (33, 75, 0.75), (34, 50, 0.5), (35, 25, 0.5), (36, 50, 0.25), (37, 25, 0.5), (38, 50, 0.25), (39, 25, 0.75), (40, 25, 0.25), (41, 50, 0.25), (42, 50, 0.75), (43, 75, 0.75), (44, 75, 0.75), (45, 25, 0.75), (46, 75, 0.75), (47, 25, 0.25), (48, 75, 0.75), (49, 75, 0.75)]",718.5717073448519,724.347351129469,574.6093647049236
"[(0, 50, 0.75), (1, 75, 0.75), (2, 75, 0.75), (3, 75, 0.5), (4, 50, 0.25), (5, 50, 0.25), (6, 50, 0.25), (7, 25, 0.75), (8, 75, 0.5), (9, 75, 0.25), (10, 25, 0.75), (11, 75, 0.75), (12, 75, 0.75), (13, 75, 0.75), (14, 50, 0.5), (15, 75, 0.25), (16, 25, 0.25), (17, 75, 0.75), (18, 25, 0.5), (19, 25, 0.75), (20, 50, 0.5), (21, 75, 0.75), (22, 50, 0.75), (23, 75, 0.5), (24, 75, 0.5), (25, 75, 0.5), (26, 50, 0.25), (27, 50, 0.25), (28, 25, 0.5), (29, 25, 0.25), (30, 50, 0.5), (31, 50, 0.25), (32, 75, 0.5), (33, 75, 0.5), (34, 50, 0.5), (35, 75, 0.5), (36, 50, 0.25), (37, 50, 0.5), (38, 50, 0.5), (39, 50, 0.25), (40, 75, 0.25), (41, 50, 0.75), (42, 50, 0.25), (43, 75, 0.25), (44, 50, 0.25), (45, 50, 0.5), (46, 75, 0.75), (47, 75, 0.25), (48, 25, 0.75), (49, 50, 0.5)]",592.3648957046407,613.6123973165585,503.12498721157993
"[(0, 75, 0.25), (1, 50, 0.75), (2, 50, 0.5), (3, 75, 0.25), (4, 75, 0.75), (5, 25, 0.75), (6, 50, 0.75), (7, 50, 0.5), (8, 75, 0.75), (9, 50, 0.25), (10, 25, 0.5), (11, 25, 0.5), (12, 25, 0.5), (13, 50, 0.5), (14, 25, 0.75), (15, 25, 0.5), (16, 50, 0.25), (17, 50, 0.5), (18, 50, 0.75), (19, 25, 0.5), (20, 50, 0.25), (21, 25, 0.75), (22, 25, 0.75), (23, 25, 0.25), (24, 25, 0.5), (25, 25, 0.25), (26, 75, 0.25), (27, 75, 0.5), (28, 75, 0.5), (29, 50, 0.5), (30, 25, 0.75), (31, 50, 0.25), (32, 50, 0.25), (33, 50, 0.75), (34, 75, 0.75), (35, 75, 0.25), (36, 75, 0.5), (37, 25, 0.5), (38, 50, 0.25), (39, 75, 0.5), (40, 75, 0.75), (41, 75, 0.25), (42, 75, 0.25), (43, 25, 0.5), (44, 50, 0.75), (45, 50, 0.25), (46, 25, 0.25), (47, 50, 0.5), (48, 25, 0.25), (49, 50, 0.5)]",507.2396358021679,516.8618301171919,414.8437433132865
"[(0, 50, 0.25), (1, 25, 0.25), (2, 25, 0.75), (3, 25, 0.75), (4, 75, 0.25), (5, 50, 0.5), (6, 50, 0.75), (7, 75, 0.25), (8, 25, 0.5), (9, 25, 0.5), (10, 50, 0.25), (11, 50, 0.5), (12, 75, 0.5), (13, 50, 0.5), (14, 25, 0.5), (15, 25, 0.25), (16, 50, 0.5), (17, 75, 0.75), (18, 25, 0.75), (19, 50, 0.5), (20, 50, 0.5), (21, 50, 0.5), (22, 50, 0.25), (23, 50, 0.75), (24, 50, 0.25), (25, 75, 0.5), (26, 75, 0.5), (27, 75, 0.25), (28, 25, 0.5), (29, 25, 0.75), (30, 75, 0.5), (31, 50, 0.25), (32, 50, 0.75), (33, 50, 0.75), (34, 75, 0.5), (35, 50, 0.25), (36, 25, 0.25), (37, 25, 0.75), (38, 25, 0.5), (39, 75, 0.75), (40, 25, 0.5), (41, 75, 0.25), (42, 25, 0.75), (43, 50, 0.75), (44, 25, 0.5), (45, 25, 0.25), (46, 25, 0.75), (47, 25, 0.5), (48, 25, 0.75), (49, 75, 0.25)]",460.46804646165344,466.1501987995314,429.2968665449965
"[(0, 75, 0.25), (1, 50, 0.75), (2, 75, 0.25), (3, 50, 0.25), (4, 25, 0.25), (5, 25, 0.5), (6, 75, 0.5), (7, 50, 0.25), (8, 75, 0.5), (9, 25, 0.5), (10, 25, 0.25), (11, 50, 0.25), (12, 50, 0.5), (13, 50, 0.75), (14, 50, 0.5), (15, 25, 0.25), (16, 75, 0.5), (17, 75, 0.5), (18, 50, 0.5), (19, 25, 0.5), (20, 75, 0.5), (21, 50, 0.25), (22, 25, 0.25), (23, 50, 0.75), (24, 75, 0.75), (25, 75, 0.75), (26, 25, 0.75), (27, 75, 0.5), (28, 25, 0.75), (29, 25, 0.5), (30, 25, 0.75), (31, 50, 0.25), (32, 25, 0.75), (33, 50, 0.25), (34, 25, 0.75), (35, 50, 0.75), (36, 50, 0.5), (37, 50, 0.5), (38, 25, 0.25), (39, 25, 0.75), (40, 25, 0.75), (41, 25, 0.25), (42, 75, 0.5), (43, 25, 0.75), (44, 50, 0.25), (45, 75, 0.75), (46, 75, 0.75), (47, 25, 0.25), (48, 50, 0.75), (49, 50, 0.25)]",517.4932993022497,527.9509977930184,461.7187358501009
"[(0, 25, 0.25), (1, 75, 0.75), (2, 25, 0.5), (3, 25, 0.5), (4, 75, 0.25), (5, 25, 0.75), (6, 25, 0.25), (7, 75, 0.5), (8, 25, 0.5), (9, 50, 0.5), (10, 75, 0.75), (11, 75, 0.75), (12, 50, 0.5), (13, 25, 0.5), (14, 75, 0.75), (15, 75, 0.5), (16, 75, 0.5), (17, 25, 0.5), (18, 25, 0.5), (19, 25, 0.5), (20, 50, 0.75), (21, 25, 0.5), (22, 50, 0.25), (23, 50, 0.75), (24, 75, 0.5), (25, 75, 0.25), (26, 50, 0.5), (27, 50, 0.5), (28, 75, 0.25), (29, 50, 0.25), (30, 50, 0.75), (31, 50, 0.25), (32, 75, 0.5), (33, 25, 0.25), (34, 75, 0.75), (35, 75, 0.75), (36, 25, 0.75), (37, 25, 0.25), (38, 25, 0.75), (39, 75, 0.25), (40, 75, 0.5), (41, 50, 0.5), (42, 50, 0.75), (43, 75, 0.5), (44, 25, 0.25), (45, 75, 0.75), (46, 50, 0.75), (47, 25, 0.5), (48, 75, 0.25), (49, 25, 0.25)]",587.6851125743746,603.5957378164713,512.499975851937
"[(0, 75, 0.75), (1, 25, 0.75), (2, 50, 0.25), (3, 25, 0.25), (4, 75, 0.25), (5, 50, 0.5), (6, 25, 0.75), (7, 25, 0.25), (8, 75, 0.75), (9, 75, 0.75), (10, 25, 0.75), (11, 25, 0.25), (12, 50, 0.5), (13, 75, 0.25), (14, 75, 0.5), (15, 75, 0.75), (16, 75, 0.25), (17, 50, 0.25), (18, 50, 0.5), (19, 75, 0.5), (20, 75, 0.5), (21, 75, 0.5), (22, 50, 0.5), (23, 50, 0.25), (24, 50, 0.5), (25, 75, 0.75), (26, 25, 0.25), (27, 50, 0.75), (28, 25, 0.25), (29, 50, 0.75), (30, 75, 0.5), (31, 50, 0.25), (32, 50, 0.25), (33, 75, 0.75), (34, 75, 0.25), (35, 75, 0.25), (36, 75, 0.25), (37, 25, 0.75), (38, 50, 0.75), (39, 50, 0.25), (40, 75, 0.25), (41, 75, 0.5), (42, 50, 0.75), (43, 25, 0.5), (44, 50, 0.75), (45, 50, 0.75), (46, 75, 0.75), (47, 75, 0.75), (48, 25, 0.5), (49, 75, 0.5)]",620.4631999723172,635.7631085959067,524.9999961388941
"[(0, 50, 0.25), (1, 50, 0.5), (2, 50, 0.75), (3, 25, 0.5), (4, 75, 0.5), (5, 75, 0.5), (6, 50, 0.25), (7, 50, 0.75), (8, 25, 0.25), (9, 75, 0.5), (10, 25, 0.5), (11, 50, 0.25), (12, 50, 0.75), (13, 75, 0.5), (14, 75, 0.75), (15, 25, 0.25), (16, 75, 0.25), (17, 50, 0.25), (18, 25, 0.75), (19, 25, 0.25), (20, 25, 0.5), (21, 50, 0.5), (22, 75, 0.25), (23, 25, 0.25), (24, 25, 0.75), (25, 25, 0.5), (26, 50, 0.75), (27, 50, 0.5), (28, 50, 0.75), (29, 50, 0.5), (30, 25, 0.5), (31, 50, 0.25), (32, 75, 0.5), (33, 25, 0.5), (34, 25, 0.25), (35, 50, 0.25), (36, 50, 0.75), (37, 25, 0.25), (38, 25, 0.25), (39, 50, 0.5), (40, 75, 0.5), (41, 50, 0.75), (42, 25, 0.25), (43, 50, 0.5), (44, 25, 0.5), (45, 50, 0.25), (46, 75, 0.25), (47, 50, 0.25), (48, 50, 0.5), (49, 25, 0.25)]",466.0418847640865,459.5818963166406,408.98435181373657
"[(0, 25, 0.5), (1, 25, 0.5), (2, 25, 0.75), (3, 25, 0.75), (4, 75, 0.5), (5, 75, 0.25), (6, 25, 0.5), (7, 75, 0.25), (8, 75, 0.75), (9, 25, 0.25), (10, 75, 0.25), (11, 25, 0.75), (12, 50, 0.75), (13, 25, 0.25), (14, 25, 0.75), (15, 75, 0.75), (16, 50, 0.75), (17, 25, 0.5), (18, 75, 0.25), (19, 25, 0.75), (20, 75, 0.25), (21, 50, 0.75), (22, 75, 0.75), (23, 25, 0.5), (24, 75, 0.25), (25, 25, 0.25), (26, 25, 0.75), (27, 25, 0.25), (28, 75, 0.75), (29, 75, 0.75), (30, 50, 0.75), (31, 50, 0.75), (32, 50, 0.25), (33, 50, 0.25), (34, 75, 0.25), (35, 25, 0.5), (36, 50, 0.75), (37, 25, 0.5), (38, 75, 0.25), (39, 25, 0.75), (40, 25, 0.5), (41, 75, 0.5), (42, 50, 0.5), (43, 25, 0.25), (44, 25, 0.75), (45, 75, 0.5), (46, 25, 0.5), (47, 25, 0.75), (48, 50, 0.25), (49, 75, 0.5)]",545.673853060271,561.6028600461168,499.6093695498495
"[(0, 25, 0.75), (1, 75, 0.25), (2, 25, 0.75), (3, 50, 0.75), (4, 25, 0.5), (5, 75, 0.5), (6, 25, 0.75), (7, 50, 0.5), (8, 75, 0.5), (9, 25, 0.5), (10, 50, 0.25), (11, 25, 0.5), (12, 75, 0.25), (13, 75, 0.5), (14, 25, 0.25), (15, 50, 0.75), (16, 25, 0.5), (17, 25, 0.5), (18, 75, 0.5), (19, 75, 0.75), (20, 75, 0.75), (21, 25, 0.75), (22, 75, 0.75), (23, 50, 0.75), (24, 50, 0.75), (25, 25, 0.5), (26, 25, 0.75), (27, 75, 0.25), (28, 50, 0.5), (29, 25, 0.75), (30, 75, 0.25), (31, 50, 0.5), (32, 50, 0.5), (33, 50, 0.5), (34, 25, 0.75), (35, 25, 0.25), (36, 50, 0.5), (37, 50, 0.25), (38, 25, 0.75), (39, 25, 0.75), (40, 75, 0.75), (41, 25, 0.25), (42, 50, 0.25), (43, 25, 0.5), (44, 75, 0.5), (45, 75, 0.75), (46, 50, 0.75), (47, 50, 0.75), (48, 75, 0.5), (49, 50, 0.75)]",559.5851583004155,569.6328686530782,524.9999940853759
"[(0, 75, 0.75), (1, 25, 0.75), (2, 75, 0.5), (3, 25, 0.5), (4, 75, 0.25), (5, 25, 0.75), (6, 50, 0.75), (7, 50, 0.5), (8, 50, 0.5), (9, 25, 0.75), (10, 25, 0.5), (11, 50, 0.5), (12, 50, 0.25), (13, 50, 0.75), (14, 50, 0.75), (15, 50, 0.75), (16, 75, 0.25), (17, 75, 0.25), (18, 75, 0.75), (19, 75, 0.75), (20, 50, 0.75), (21, 50, 0.75), (22, 25, 0.5), (23, 25, 0.25), (24, 75, 0.75), (25, 75, 0.25), (26, 25, 0.75), (27, 25, 0.75), (28, 75, 0.75), (29, 25, 0.75), (30, 25, 0.5), (31, 25, 0.25), (32, 25, 0.5), (33, 75, 0.25), (34, 50, 0.5), (35, 50, 0.75), (36, 25, 0.5), (37, 50, 0.25), (38, 50, 0.5), (39, 75, 0.5), (40, 50, 0.5), (41, 25, 0.25), (42, 25, 0.75), (43, 50, 0.5), (44, 75, 0.75), (45, 75, 0.75), (46, 50, 0.25), (47, 50, 0.5), (48, 50, 0.75), (49, 75, 0.5)]",615.6018083196097,623.855930677967,513.6718546869569
"[(0, 75, 0.5), (1, 50, 0.75), (2, 25, 0.75), (3, 50, 0.5), (4, 25, 0.75), (5, 50, 0.25), (6, 25, 0.75), (7, 50, 0.25), (8, 75, 0.75), (9, 25, 0.75), (10, 75, 0.25), (11, 25, 0.25), (12, 75, 0.5), (13, 50, 0.5), (14, 25, 0.5), (15, 25, 0.25), (16, 50, 0.75), (17, 25, 0.5), (18, 25, 0.25), (19, 50, 0.5), (20, 25, 0.25), (21, 50, 0.5), (22, 50, 0.75), (23, 75, 0.5), (24, 25, 0.5), (25, 25, 0.75), (26, 25, 0.75), (27, 50, 0.5), (28, 25, 0.25), (29, 75, 0.5), (30, 75, 0.75), (31, 25, 0.25), (32, 25, 0.25), (33, 75, 0.25), (34, 25, 0.75), (35, 50, 0.25), (36, 50, 0.5), (37, 50, 0.75), (38, 25, 0.25), (39, 75, 0.5), (40, 50, 0.25), (41, 75, 0.75), (42, 25, 0.5), (43, 75, 0.75), (44, 25, 0.25), (45, 25, 0.5), (46, 50, 0.25), (47, 50, 0.75), (48, 50, 0.5), (49, 25, 0.75)]",513.0086414881131,526.8727702743197,439.8437452973415
"[(0, 50, 0.5), (1, 50, 0.25), (2, 25, 0.75), (3, 25, 0.5), (4, 25, 0.5), (5, 50, 0.75), (6, 50, 0.25), (7, 50, 0.5), (8, 50, 0.75), (9, 50, 0.5), (10, 75, 0.25), (11, 25, 0.25), (12, 75, 0.5), (13, 50, 0.5), (14, 75, 0.25), (15, 25, 0.25), (16, 50, 0.75), (17, 50, 0.25), (18, 25, 0.25), (19, 75, 0.5), (20, 50, 0.75), (21, 75, 0.75), (22, 50, 0.25), (23, 50, 0.25), (24, 75, 0.25), (25, 25, 0.5), (26, 50, 0.25), (27, 50, 0.75), (28, 50, 0.25), (29, 50, 0.75), (30, 25, 0.25), (31, 25, 0.25), (32, 25, 0.25), (33, 25, 0.5), (34, 25, 0.75), (35, 75, 0.75), (36, 25, 0.75), (37, 50, 0.75), (38, 75, 0.5), (39, 75, 0.5), (40, 25, 0.25), (41, 75, 0.25), (42, 25, 0.5), (43, 75, 0.75), (44, 25, 0.25), (45, 50, 0.75), (46, 50, 0.75), (47, 75, 0.5), (48, 50, 0.25), (49, 25, 0.75)]",531.4851838390482,537.9221146373995,462.49997899046656
"[(0, 25, 0.75), (1, 75, 0.75), (2, 50, 0.75), (3, 50, 0.25), (4, 25, 0.75), (5, 75, 0.75), (6, 25, 0.25), (7, 75, 0.5), (8, 75, 0.25), (9, 75, 0.25), (10, 25, 0.5), (11, 25, 0.5), (12, 50, 0.5), (13, 50, 0.5), (14, 75, 0.25), (15, 75, 0.75), (16, 75, 0.5), (17, 75, 0.75), (18, 50, 0.5), (19, 75, 0.5), (20, 25, 0.75), (21, 75, 0.75), (22, 75, 0.25), (23, 75, 0.75), (24, 25, 0.5), (25, 25, 0.5), (26, 75, 0.75), (27, 50, 0.5), (28, 75, 0.25), (29, 25, 0.75), (30, 50, 0.75), (31, 75, 0.75), (32, 50, 0.25), (33, 75, 0.5), (34, 25, 0.75), (35, 50, 0.75), (36, 75, 0.5), (37, 25, 0.5), (38, 50, 0.25), (39, 25, 0.25), (40, 25, 0.75), (41, 75, 0.25), (42, 25, 0.5), (43, 25, 0.25), (44, 25, 0.25), (45, 50, 0.75), (46, 75, 0.5), (47, 75, 0.25), (48, 50, 0.5), (49, 50, 0.5)]",601.791532159474,621.9128382482647,497.2656219164436
"[(0, 25, 0.25), (1, 50, 0.25), (2, 25, 0.5), (3, 50, 0.25), (4, 75, 0.25), (5, 25, 0.5), (6, 75, 0.75), (7, 75, 0.75), (8, 50, 0.5), (9, 75, 0.5), (10, 50, 0.25), (11, 50, 0.5), (12, 75, 0.25), (13, 25, 0.5), (14, 50, 0.25), (15, 50, 0.5), (16, 75, 0.25), (17, 25, 0.75), (18, 25, 0.75), (19, 75, 0.25), (20, 25, 0.5), (21, 75, 0.75), (22, 50, 0.5), (23, 75, 0.5), (24, 25, 0.25), (25, 50, 0.75), (26, 75, 0.75), (27, 75, 0.75), (28, 75, 0.25), (29, 75, 0.75), (30, 75, 0.75), (31, 25, 0.75), (32, 50, 0.25), (33, 75, 0.25), (34, 50, 0.25), (35, 25, 0.5), (36, 75, 0.5), (37, 50, 0.25), (38, 75, 0.25), (39, 75, 0.75), (40, 75, 0.25), (41, 25, 0.75), (42, 50, 0.25), (43, 75, 0.25), (44, 25, 0.75), (45, 25, 0.25), (46, 25, 0.5), (47, 50, 0.75), (48, 50, 0.5), (49, 50, 0.25)]",567.8746608559568,586.1723087007213,449.60936750967255
"[(0, 75, 0.25), (1, 75, 0.5), (2, 25, 0.25), (3, 50, 0.5), (4, 75, 0.5), (5, 50, 0.5), (6, 50, 0.5), (7, 50, 0.5), (8, 75, 0.75), (9, 75, 0.25), (10, 25, 0.5), (11, 25, 0.75), (12, 75, 0.75), (13, 25, 0.5), (14, 50, 0.75), (15, 25, 0.5), (16, 75, 0.5), (17, 50, 0.5), (18, 75, 0.25), (19, 75, 0.5), (20, 75, 0.5), (21, 50, 0.25), (22, 75, 0.75), (23, 50, 0.25), (24, 25, 0.5), (25, 50, 0.5), (26, 75, 0.5), (27, 25, 0.75), (28, 25, 0.5), (29, 25, 0.25), (30, 25, 0.75), (31, 75, 0.5), (32, 75, 0.25), (33, 25, 0.5), (34, 75, 0.5), (35, 25, 0.5), (36, 50, 0.75), (37, 75, 0.25), (38, 25, 0.5), (39, 75, 0.5), (40, 75, 0.75), (41, 25, 0.25), (42, 25, 0.25), (43, 75, 0.5), (44, 25, 0.5), (45, 50, 0.75), (46, 25, 0.5), (47, 75, 0.5), (48, 75, 0.5), (49, 25, 0.5)]",498.8216331395977,524.6514480064478,458.20311580904615
"[(0, 50, 0.25), (1, 50, 0.25), (2, 75, 0.5), (3, 75, 0.25), (4, 25, 0.25), (5, 25, 0.5), (6, 25, 0.75), (7, 75, 0.25), (8, 75, 0.5), (9, 75, 0.25), (10, 25, 0.75), (11, 50, 0.5), (12, 50, 0.75), (13, 25, 0.5), (14, 75, 0.75), (15, 75, 0.5), (16, 75, 0.5), (17, 25, 0.75), (18, 25, 0.75), (19, 25, 0.5), (20, 25, 0.5), (21, 75, 0.75), (22, 50, 0.25), (23, 50, 0.25), (24, 75, 0.25), (25, 25, 0.25), (26, 50, 0.5), (27, 75, 0.5), (28, 75, 0.75), (29, 75, 0.5), (30, 25, 0.5), (31, 50, 0.75), (32, 25, 0.75), (33, 75, 0.75), (34, 25, 0.25), (35, 50, 0.75), (36, 25, 0.75), (37, 75, 0.25), (38, 50, 0.25), (39, 25, 0.75), (40, 25, 0.75), (41, 50, 0.5), (42, 50, 0.25), (43, 25, 0.75), (44, 50, 0.25), (45, 25, 0.75), (46, 75, 0.25), (47, 50, 0.5), (48, 75, 0.25), (49, 75, 0.75)]",522.2418150038081,532.2237341386475,453.9062357552834
"[(0, 75, 0.5), (1, 25, 0.25), (2, 50, 0.75), (3, 50, 0.75), (4, 25, 0.75), (5, 25, 0.5), (6, 75, 0.75), (7, 75, 0.25), (8, 75, 0.25), (9, 75, 0.5), (10, 75, 0.5), (11, 25, 0.5), (12, 50, 0.5), (13, 25, 0.75), (14, 25, 0.5), (15, 25, 0.5), (16, 50, 0.25), (17, 50, 0.25), (18, 25, 0.5), (19, 25, 0.75), (20, 75, 0.25), (21, 75, 0.25), (22, 25, 0.25), (23, 50, 0.25), (24, 50, 0.5), (25, 50, 0.5), (26, 75, 0.75), (27, 75, 0.25), (28, 50, 0.75), (29, 25, 0.75), (30, 75, 0.75), (31, 50, 0.25), (32, 50, 0.5), (33, 75, 0.75), (34, 25, 0.25), (35, 75, 0.5), (36, 25, 0.75), (37, 50, 0.5), (38, 25, 0.75), (39, 50, 0.25), (40, 50, 0.75), (41, 50, 0.75), (42, 50, 0.75), (43, 75, 0.25), (44, 25, 0.75), (45, 75, 0.5), (46, 75, 0.25), (47, 25, 0.75), (48, 50, 0.75), (49, 25, 0.25)]",536.1649654653054,546.7119970999802,456.2499959642543
"[(0, 25, 0.5), (1, 75, 0.25), (2, 50, 0.5), (3, 25, 0.25), (4, 50, 0.25), (5, 75, 0.5), (6, 25, 0.75), (7, 50, 0.25), (8, 75, 0.25), (9, 25, 0.5), (10, 75, 0.25), (11, 50, 0.25), (12, 25, 0.5), (13, 25, 0.25), (14, 75, 0.5), (15, 50, 0.5), (16, 25, 0.5), (17, 50, 0.25), (18, 50, 0.25), (19, 25, 0.75), (20, 50, 0.75), (21, 25, 0.75), (22, 75, 0.25), (23, 25, 0.25), (24, 50, 0.25), (25, 25, 0.25), (26, 75, 0.25), (27, 75, 0.5), (28, 50, 0.25), (29, 75, 0.75), (30, 50, 0.5), (31, 75, 0.25), (32, 25, 0.25), (33, 25, 0.25), (34, 75, 0.25), (35, 75, 0.5), (36, 50, 0.75), (37, 50, 0.25), (38, 75, 0.75), (39, 25, 0.75), (40, 50, 0.75), (41, 25, 0.75), (42, 75, 0.75), (43, 50, 0.5), (44, 50, 0.75), (45, 75, 0.25), (46, 75, 0.25), (47, 75, 0.25), (48, 75, 0.75), (49, 50, 0.25)]",493.3283800336982,507.65831671109686,405.0781247637358
"[(0, 75, 0.25), (1, 25, 0.25), (2, 25, 0.25), (3, 75, 0.25), (4, 75, 0.5), (5, 25, 0.75), (6, 25, 0.75), (7, 50, 0.5), (8, 25, 0.75), (9, 75, 0.5), (10, 50, 0.25), (11, 25, 0.75), (12, 50, 0.75), (13, 75, 0.25), (14, 25, 0.5), (15, 75, 0.5), (16, 75, 0.75), (17, 50, 0.25), (18, 25, 0.25), (19, 50, 0.75), (20, 25, 0.5), (21, 50, 0.5), (22, 25, 0.25), (23, 75, 0.75), (24, 25, 0.75), (25, 50, 0.25), (26, 25, 0.25), (27, 75, 0.25), (28, 25, 0.5), (29, 75, 0.25), (30, 25, 0.25), (31, 50, 0.5), (32, 50, 0.25), (33, 75, 0.25), (34, 50, 0.5), (35, 25, 0.25), (36, 75, 0.25), (37, 75, 0.25), (38, 75, 0.25), (39, 50, 0.75), (40, 25, 0.75), (41, 50, 0.75), (42, 75, 0.5), (43, 75, 0.75), (44, 50, 0.25), (45, 25, 0.25), (46, 25, 0.25), (47, 50, 0.5), (48, 50, 0.75), (49, 75, 0.25)]",482.6038673211944,485.3935914605846,424.2187452726044
"[(0, 25, 0.75), (1, 75, 0.5), (2, 25, 0.75), (3, 75, 0.5), (4, 75, 0.25), (5, 50, 0.5), (6, 50, 0.75), (7, 75, 0.25), (8, 50, 0.5), (9, 75, 0.25), (10, 75, 0.25), (11, 25, 0.75), (12, 75, 0.75), (13, 50, 0.25), (14, 25, 0.75), (15, 50, 0.5), (16, 75, 0.75), (17, 50, 0.75), (18, 25, 0.25), (19, 50, 0.75), (20, 50, 0.75), (21, 50, 0.25), (22, 50, 0.5), (23, 75, 0.25), (24, 75, 0.75), (25, 50, 0.75), (26, 75, 0.75), (27, 75, 0.75), (28, 25, 0.5), (29, 50, 0.25), (30, 50, 0.5), (31, 50, 0.5), (32, 50, 0.5), (33, 25, 0.5), (34, 75, 0.5), (35, 50, 0.75), (36, 25, 0.75), (37, 75, 0.5), (38, 50, 0.75), (39, 75, 0.5), (40, 75, 0.5), (41, 75, 0.5), (42, 75, 0.5), (43, 25, 0.75), (44, 25, 0.25), (45, 50, 0.75), (46, 75, 0.5), (47, 50, 0.5), (48, 75, 0.75), (49, 75, 0.75)]",615.6018971050747,634.1118365489699,541.4062462782072
"[(0, 75, 0.5), (1, 25, 0.25), (2, 25, 0.5), (3, 25, 0.75), (4, 25, 0.75), (5, 25, 0.25), (6, 25, 0.5), (7, 50, 0.25), (8, 50, 0.25), (9, 25, 0.5), (10, 50, 0.5), (11, 25, 0.25), (12, 75, 0.5), (13, 50, 0.25), (14, 25, 0.5), (15, 50, 0.25), (16, 25, 0.75), (17, 75, 0.75), (18, 75, 0.25), (19, 25, 0.75), (20, 75, 0.25), (21, 25, 0.5), (22, 50, 0.75), (23, 75, 0.75), (24, 25, 0.25), (25, 25, 0.5), (26, 25, 0.5), (27, 25, 0.5), (28, 25, 0.25), (29, 50, 0.5), (30, 50, 0.25), (31, 75, 0.75), (32, 75, 0.75), (33, 75, 0.75), (34, 25, 0.75), (35, 25, 0.5), (36, 25, 0.25), (37, 50, 0.75), (38, 50, 0.25), (39, 50, 0.5), (40, 75, 0.5), (41, 25, 0.25), (42, 75, 0.75), (43, 75, 0.75), (44, 50, 0.25), (45, 25, 0.75), (46, 50, 0.5), (47, 25, 0.25), (48, 25, 0.25), (49, 50, 0.25)]",543.4818895050138,562.7131595035601,465.2343645748245
"[(0, 50, 0.5), (1, 50, 0.25), (2, 25, 0.5), (3, 25, 0.25), (4, 50, 0.75), (5, 25, 0.75), (6, 50, 0.75), (7, 75, 0.75), (8, 75, 0.25), (9, 25, 0.25), (10, 25, 0.25), (11, 50, 0.25), (12, 50, 0.75), (13, 75, 0.75), (14, 50, 0.25), (15, 25, 0.25), (16, 75, 0.25), (17, 50, 0.25), (18, 75, 0.75), (19, 50, 0.75), (20, 25, 0.5), (21, 50, 0.25), (22, 50, 0.25), (23, 50, 0.75), (24, 25, 0.25), (25, 50, 0.75), (26, 50, 0.25), (27, 75, 0.5), (28, 25, 0.75), (29, 50, 0.5), (30, 50, 0.75), (31, 25, 0.25), (32, 50, 0.5), (33, 50, 0.25), (34, 50, 0.5), (35, 25, 0.75), (36, 25, 0.25), (37, 75, 0.25), (38, 50, 0.75), (39, 25, 0.75), (40, 50, 0.5), (41, 50, 0.25), (42, 25, 0.25), (43, 75, 0.5), (44, 50, 0.75), (45, 75, 0.5), (46, 50, 0.5), (47, 25, 0.75), (48, 25, 0.75), (49, 75, 0.5)]",531.4851822092573,537.0581808116502,462.4999743695961
"[(0, 75, 0.5), (1, 50, 0.75), (2, 50, 0.75), (3, 75, 0.25), (4, 25, 0.75), (5, 50, 0.75), (6, 25, 0.75), (7, 75, 0.25), (8, 25, 0.75), (9, 75, 0.25), (10, 75, 0.25), (11, 25, 0.25), (12, 75, 0.75), (13, 50, 0.25), (14, 75, 0.75), (15, 50, 0.25), (16, 50, 0.25), (17, 75, 0.5), (18, 50, 0.25), (19, 50, 0.5), (20, 75, 0.25), (21, 50, 0.5), (22, 75, 0.75), (23, 50, 0.75), (24, 75, 0.25), (25, 50, 0.75), (26, 25, 0.75), (27, 25, 0.25), (28, 75, 0.25), (29, 75, 0.5), (30, 50, 0.5), (31, 25, 0.25), (32, 75, 0.5), (33, 75, 0.75), (34, 75, 0.25), (35, 25, 0.25), (36, 75, 0.5), (37, 25, 0.25), (38, 75, 0.75), (39, 50, 0.25), (40, 25, 0.5), (41, 25, 0.25), (42, 50, 0.75), (43, 50, 0.75), (44, 75, 0.25), (45, 25, 0.5), (46, 75, 0.25), (47, 25, 0.5), (48, 75, 0.75), (49, 75, 0.75)]",606.3567786116589,620.6555377175748,519.5312385539887
